userId	geneSymbol	geneName	entrezgene	gLink
Cpr64Aa	Cpr64Aa	Cuticular protein 64Aa	38508	https://www.ncbi.nlm.nih.gov/gene/?term=38508
Cpr64Ac	Cpr64Ac	Cuticular protein 64Ac	38510	https://www.ncbi.nlm.nih.gov/gene/?term=38510
VhaM9.7-a	VhaM9.7-a	Vacuolar H[+] ATPase M9.7 subunit a	38521	https://www.ncbi.nlm.nih.gov/gene/?term=38521
CG1273	CG1273	NA	38522	https://www.ncbi.nlm.nih.gov/gene/?term=38522
CG33764	CG33764	NA	3772289	https://www.ncbi.nlm.nih.gov/gene/?term=3772289
srw	srw	shrew	38525	https://www.ncbi.nlm.nih.gov/gene/?term=38525
CR44360	CR44360	NA	19835506	https://www.ncbi.nlm.nih.gov/gene/?term=19835506
CG32240	CG32240	NA	317933	https://www.ncbi.nlm.nih.gov/gene/?term=317933
CG15020	CG15020	NA	38544	https://www.ncbi.nlm.nih.gov/gene/?term=38544
nAChRbeta1	nAChRbeta1	nicotinic Acetylcholine Receptor beta1	38545	https://www.ncbi.nlm.nih.gov/gene/?term=38545
CR45739	CR45739	NA	19835822	https://www.ncbi.nlm.nih.gov/gene/?term=19835822
CG12607	CG12607	NA	38547	https://www.ncbi.nlm.nih.gov/gene/?term=38547
CG15023	CG15023	NA	38550	https://www.ncbi.nlm.nih.gov/gene/?term=38550
CG32241	CG32241	NA	317934	https://www.ncbi.nlm.nih.gov/gene/?term=317934
CG32248	CG32248	NA	317938	https://www.ncbi.nlm.nih.gov/gene/?term=317938
CG11349	CG11349	NA	38552	https://www.ncbi.nlm.nih.gov/gene/?term=38552
CG7465	CG7465	NA	38553	https://www.ncbi.nlm.nih.gov/gene/?term=38553
CG11350	CG11350	NA	38554	https://www.ncbi.nlm.nih.gov/gene/?term=38554
CG13722	CG13722	NA	38555	https://www.ncbi.nlm.nih.gov/gene/?term=38555
CG13721	CG13721	NA	38556	https://www.ncbi.nlm.nih.gov/gene/?term=38556
CG13720	CG13720	NA	38557	https://www.ncbi.nlm.nih.gov/gene/?term=38557
NT1	NT1	Neurotrophin 1	38558	https://www.ncbi.nlm.nih.gov/gene/?term=38558
CG11353	CG11353	NA	38560	https://www.ncbi.nlm.nih.gov/gene/?term=38560
CG33777	CG33777	NA	3772311	https://www.ncbi.nlm.nih.gov/gene/?term=3772311
CG42540	CG42540	NA	38562	https://www.ncbi.nlm.nih.gov/gene/?term=38562
CG32246	CG32246	NA	317936	https://www.ncbi.nlm.nih.gov/gene/?term=317936
CR45438	CR45438	NA	19835401	https://www.ncbi.nlm.nih.gov/gene/?term=19835401
axo	axo	axotactin	43923	https://www.ncbi.nlm.nih.gov/gene/?term=43923
CG32238	CG32238	NA	326203	https://www.ncbi.nlm.nih.gov/gene/?term=326203
CG32236	CG32236	NA	249170	https://www.ncbi.nlm.nih.gov/gene/?term=249170
CG7514	CG7514	NA	38571	https://www.ncbi.nlm.nih.gov/gene/?term=38571
CG18418	CG18418	NA	38572	https://www.ncbi.nlm.nih.gov/gene/?term=38572
CG15876	CG15876	NA	38573	https://www.ncbi.nlm.nih.gov/gene/?term=38573
CR43879	CR43879	NA	14462831	https://www.ncbi.nlm.nih.gov/gene/?term=14462831
CG13712	CG13712	NA	38574	https://www.ncbi.nlm.nih.gov/gene/?term=38574
CR43882	CR43882	NA	14462832	https://www.ncbi.nlm.nih.gov/gene/?term=14462832
CG12493	CG12493	NA	38575	https://www.ncbi.nlm.nih.gov/gene/?term=38575
CR44528	CR44528	NA	19834722	https://www.ncbi.nlm.nih.gov/gene/?term=19834722
CG7509	CG7509	NA	38579	https://www.ncbi.nlm.nih.gov/gene/?term=38579
CG13708	CG13708	NA	38582	https://www.ncbi.nlm.nih.gov/gene/?term=38582
CG13707	CG13707	NA	38583	https://www.ncbi.nlm.nih.gov/gene/?term=38583
CG32237	CG32237	NA	38584	https://www.ncbi.nlm.nih.gov/gene/?term=38584
CG32235	CG32235	NA	251916	https://www.ncbi.nlm.nih.gov/gene/?term=251916
CG13705	CG13705	NA	38587	https://www.ncbi.nlm.nih.gov/gene/?term=38587
Rh50	Rh50	Rh50	38589	https://www.ncbi.nlm.nih.gov/gene/?term=38589
CR43627	CR43627	NA	12798360	https://www.ncbi.nlm.nih.gov/gene/?term=12798360
Con	Con	Connectin	38590	https://www.ncbi.nlm.nih.gov/gene/?term=38590
CR45685	CR45685	NA	19835754	https://www.ncbi.nlm.nih.gov/gene/?term=19835754
CG32232	CG32232	NA	317930	https://www.ncbi.nlm.nih.gov/gene/?term=317930
CR43884	CR43884	NA	14462834	https://www.ncbi.nlm.nih.gov/gene/?term=14462834
CR34047	CR34047	NA	12798361	https://www.ncbi.nlm.nih.gov/gene/?term=12798361
CG4597	CG4597	NA	38604	https://www.ncbi.nlm.nih.gov/gene/?term=38604
CG15213	CG15213	NA	50316	https://www.ncbi.nlm.nih.gov/gene/?term=50316
CR45160	CR45160	NA	19835923	https://www.ncbi.nlm.nih.gov/gene/?term=19835923
CG4669	CG4669	NA	38608	https://www.ncbi.nlm.nih.gov/gene/?term=38608
CR45741	CR45741	NA	19835301	https://www.ncbi.nlm.nih.gov/gene/?term=19835301
CR44515	CR44515	NA	19835049	https://www.ncbi.nlm.nih.gov/gene/?term=19835049
CR44516	CR44516	NA	19835599	https://www.ncbi.nlm.nih.gov/gene/?term=19835599
CR45743	CR45743	NA	19836252	https://www.ncbi.nlm.nih.gov/gene/?term=19836252
Ir64a	Ir64a	Ionotropic receptor 64a	38616	https://www.ncbi.nlm.nih.gov/gene/?term=38616
CG4835	CG4835	NA	38619	https://www.ncbi.nlm.nih.gov/gene/?term=38619
CR44520	CR44520	NA	19835182	https://www.ncbi.nlm.nih.gov/gene/?term=19835182
blanks	blanks	blanks	38620	https://www.ncbi.nlm.nih.gov/gene/?term=38620
CR44518	CR44518	NA	19834851	https://www.ncbi.nlm.nih.gov/gene/?term=19834851
CG34342	CG34342	NA	5740152	https://www.ncbi.nlm.nih.gov/gene/?term=5740152
Lkr	Lkr	Leucokinin receptor	38622	https://www.ncbi.nlm.nih.gov/gene/?term=38622
CG13285	CG13285	NA	38623	https://www.ncbi.nlm.nih.gov/gene/?term=38623
CG10592	CG10592	NA	38632	https://www.ncbi.nlm.nih.gov/gene/?term=38632
CG5150	CG5150	NA	38633	https://www.ncbi.nlm.nih.gov/gene/?term=38633
CG10591	CG10591	NA	38634	https://www.ncbi.nlm.nih.gov/gene/?term=38634
mthl2	mthl2	methuselah-like 2	38636	https://www.ncbi.nlm.nih.gov/gene/?term=38636
CG44521	CG44521	NA	19835398	https://www.ncbi.nlm.nih.gov/gene/?term=19835398
PGRP-LD	PGRP-LD	Peptidoglycan recognition protein LD	3771920	https://www.ncbi.nlm.nih.gov/gene/?term=3771920
CR45026	CR45026	NA	19835690	https://www.ncbi.nlm.nih.gov/gene/?term=19835690
Cralbp	Cralbp	Cellular retinaldehyde binding protein	38651	https://www.ncbi.nlm.nih.gov/gene/?term=38651
Tektin-C	Tektin-C	Tektin C	38653	https://www.ncbi.nlm.nih.gov/gene/?term=38653
CG42272	CG42272	NA	318020	https://www.ncbi.nlm.nih.gov/gene/?term=318020
vn	vn	vein	38657	https://www.ncbi.nlm.nih.gov/gene/?term=38657
CG13287	CG13287	NA	38660	https://www.ncbi.nlm.nih.gov/gene/?term=38660
CG5592	CG5592	NA	38662	https://www.ncbi.nlm.nih.gov/gene/?term=38662
CG10486	CG10486	NA	38664	https://www.ncbi.nlm.nih.gov/gene/?term=38664
CG13288	CG13288	NA	38665	https://www.ncbi.nlm.nih.gov/gene/?term=38665
CG10483	CG10483	NA	38666	https://www.ncbi.nlm.nih.gov/gene/?term=38666
CR45167	CR45167	NA	19835778	https://www.ncbi.nlm.nih.gov/gene/?term=19835778
CG32407	CG32407	NA	38667	https://www.ncbi.nlm.nih.gov/gene/?term=38667
CG33993	CG33993	NA	3885637	https://www.ncbi.nlm.nih.gov/gene/?term=3885637
PVRAP	PVRAP	PVR adaptor protein	38677	https://www.ncbi.nlm.nih.gov/gene/?term=38677
alphaKap4	alphaKap4	alpha Karyopherin-4	38675	https://www.ncbi.nlm.nih.gov/gene/?term=38675
CR45441	CR45441	NA	19835123	https://www.ncbi.nlm.nih.gov/gene/?term=19835123
CG6592	CG6592	NA	38687	https://www.ncbi.nlm.nih.gov/gene/?term=38687
CG42269	CG42269	NA	38689	https://www.ncbi.nlm.nih.gov/gene/?term=38689
ssp6	ssp6	short spindle 6	38694	https://www.ncbi.nlm.nih.gov/gene/?term=38694
CG13293	CG13293	NA	38695	https://www.ncbi.nlm.nih.gov/gene/?term=38695
CG10469	CG10469	NA	38696	https://www.ncbi.nlm.nih.gov/gene/?term=38696
Ets65A	Ets65A	Ets at 65A	38700	https://www.ncbi.nlm.nih.gov/gene/?term=38700
l(3)mbn	l(3)mbn	lethal (3) malignant blood neoplasm	38701	https://www.ncbi.nlm.nih.gov/gene/?term=38701
Lcp65Ae	Lcp65Ae	Lcp65Ae	45018	https://www.ncbi.nlm.nih.gov/gene/?term=45018
Cpr65Av	Cpr65Av	Cuticular protein 65Av	318014	https://www.ncbi.nlm.nih.gov/gene/?term=318014
Cpr65Aw	Cpr65Aw	Cuticular protein 65Aw	38706	https://www.ncbi.nlm.nih.gov/gene/?term=38706
Lcp65Ad	Lcp65Ad	Lcp65Ad	38707	https://www.ncbi.nlm.nih.gov/gene/?term=38707
Lcp65Ac	Lcp65Ac	Lcp65Ac	38708	https://www.ncbi.nlm.nih.gov/gene/?term=38708
Acp65Aa	Acp65Aa	Adult cuticle protein 65Aa	38710	https://www.ncbi.nlm.nih.gov/gene/?term=38710
Cpr65Ay	Cpr65Ay	Cuticular protein 65Ay	5740348	https://www.ncbi.nlm.nih.gov/gene/?term=5740348
CG13296	CG13296	NA	38713	https://www.ncbi.nlm.nih.gov/gene/?term=38713
CG8219	CG8219	NA	38722	https://www.ncbi.nlm.nih.gov/gene/?term=38722
BG642312	BG642312	BG642312	4379909	https://www.ncbi.nlm.nih.gov/gene/?term=4379909
CG10226	CG10226	NA	38725	https://www.ncbi.nlm.nih.gov/gene/?term=38725
Mdr65	Mdr65	Multi drug resistance 65	38726	https://www.ncbi.nlm.nih.gov/gene/?term=38726
ImpL3	ImpL3	Ecdysone-inducible gene L3	45880	https://www.ncbi.nlm.nih.gov/gene/?term=45880
CG43168	CG43168	NA	12798364	https://www.ncbi.nlm.nih.gov/gene/?term=12798364
CR45420	CR45420	NA	19836129	https://www.ncbi.nlm.nih.gov/gene/?term=19836129
CR45114	CR45114	NA	19835134	https://www.ncbi.nlm.nih.gov/gene/?term=19835134
Or65a	Or65a	Odorant receptor 65a	318011	https://www.ncbi.nlm.nih.gov/gene/?term=318011
Or65b	Or65b	Odorant receptor 65b	318012	https://www.ncbi.nlm.nih.gov/gene/?term=318012
Or65c	Or65c	Odorant receptor 65c	318013	https://www.ncbi.nlm.nih.gov/gene/?term=318013
CG13300	CG13300	NA	38730	https://www.ncbi.nlm.nih.gov/gene/?term=38730
CR45419	CR45419	NA	19835728	https://www.ncbi.nlm.nih.gov/gene/?term=19835728
CG42747	CG42747	NA	38732	https://www.ncbi.nlm.nih.gov/gene/?term=38732
CG32396	CG32396	NA	117406	https://www.ncbi.nlm.nih.gov/gene/?term=117406
jv	jv	javelin	318008	https://www.ncbi.nlm.nih.gov/gene/?term=318008
GluRIA	GluRIA	Glutamate receptor IA	38742	https://www.ncbi.nlm.nih.gov/gene/?term=38742
CR45238	CR45238	NA	19836126	https://www.ncbi.nlm.nih.gov/gene/?term=19836126
CR45239	CR45239	NA	19835137	https://www.ncbi.nlm.nih.gov/gene/?term=19835137
CR45173	CR45173	NA	19834902	https://www.ncbi.nlm.nih.gov/gene/?term=19834902
CG32395	CG32395	NA	117342	https://www.ncbi.nlm.nih.gov/gene/?term=117342
CG8519	CG8519	NA	38745	https://www.ncbi.nlm.nih.gov/gene/?term=38745
ple	ple	pale	38746	https://www.ncbi.nlm.nih.gov/gene/?term=38746
CR44523	CR44523	NA	19835940	https://www.ncbi.nlm.nih.gov/gene/?term=19835940
CR45417	CR45417	NA	19834763	https://www.ncbi.nlm.nih.gov/gene/?term=19834763
CG32392	CG32392	NA	38751	https://www.ncbi.nlm.nih.gov/gene/?term=38751
vvl	vvl	ventral veins lacking	38752	https://www.ncbi.nlm.nih.gov/gene/?term=38752
Prat2	Prat2	Phosphoribosylamidotransferase 2	38753	https://www.ncbi.nlm.nih.gov/gene/?term=38753
CG45413	CG45413	NA	19836228	https://www.ncbi.nlm.nih.gov/gene/?term=19836228
CG14820	CG14820	NA	38754	https://www.ncbi.nlm.nih.gov/gene/?term=38754
CR45414	CR45414	NA	19836143	https://www.ncbi.nlm.nih.gov/gene/?term=19836143
tow	tow	target of wingless	38755	https://www.ncbi.nlm.nih.gov/gene/?term=38755
CG10064	CG10064	NA	38761	https://www.ncbi.nlm.nih.gov/gene/?term=38761
CG10063	CG10063	NA	38764	https://www.ncbi.nlm.nih.gov/gene/?term=38764
bin	bin	biniou	38766	https://www.ncbi.nlm.nih.gov/gene/?term=38766
Mp	Mp	Multiplexin	38769	https://www.ncbi.nlm.nih.gov/gene/?term=38769
CG8641	CG8641	NA	38771	https://www.ncbi.nlm.nih.gov/gene/?term=38771
CG32391	CG32391	NA	318007	https://www.ncbi.nlm.nih.gov/gene/?term=318007
CG34030	CG34030	NA	3885636	https://www.ncbi.nlm.nih.gov/gene/?term=3885636
Cpr65Ec	Cpr65Ec	Cuticular protein 65Ec	38775	https://www.ncbi.nlm.nih.gov/gene/?term=38775
BBS1	BBS1	Bardet-Biedl syndrome 1	38780	https://www.ncbi.nlm.nih.gov/gene/?term=38780
CG8629	CG8629	NA	38781	https://www.ncbi.nlm.nih.gov/gene/?term=38781
melt	melt	melted	38785	https://www.ncbi.nlm.nih.gov/gene/?term=38785
corn	corn	cornetto	38786	https://www.ncbi.nlm.nih.gov/gene/?term=38786
Dscam2	Dscam2	Down syndrome cell adhesion molecule 2	38788	https://www.ncbi.nlm.nih.gov/gene/?term=38788
CR45410	CR45410	NA	19836155	https://www.ncbi.nlm.nih.gov/gene/?term=19836155
CG14826	CG14826	NA	38791	https://www.ncbi.nlm.nih.gov/gene/?term=38791
CG14829	CG14829	NA	38792	https://www.ncbi.nlm.nih.gov/gene/?term=38792
mei-P22	mei-P22	meiotic P22	38797	https://www.ncbi.nlm.nih.gov/gene/?term=38797
CR43470	CR43470	NA	12798366	https://www.ncbi.nlm.nih.gov/gene/?term=12798366
unc-13-4A	unc-13-4A	unc-13-4A	38801	https://www.ncbi.nlm.nih.gov/gene/?term=38801
CG8564	CG8564	NA	38825	https://www.ncbi.nlm.nih.gov/gene/?term=38825
CG8563	CG8563	NA	38826	https://www.ncbi.nlm.nih.gov/gene/?term=38826
CG32379	CG32379	NA	326211	https://www.ncbi.nlm.nih.gov/gene/?term=326211
CG8562	CG8562	NA	38828	https://www.ncbi.nlm.nih.gov/gene/?term=38828
CG18417	CG18417	NA	38829	https://www.ncbi.nlm.nih.gov/gene/?term=38829
pncr015:3L	pncr015:3L	putative noncoding RNA 015:3L	3772461	https://www.ncbi.nlm.nih.gov/gene/?term=3772461
CR44525	CR44525	NA	19834993	https://www.ncbi.nlm.nih.gov/gene/?term=19834993
CG42458	CG42458	NA	2768945	https://www.ncbi.nlm.nih.gov/gene/?term=2768945
sphinx1	sphinx1	sphinx1	318005	https://www.ncbi.nlm.nih.gov/gene/?term=318005
sphinx2	sphinx2	sphinx2	38833	https://www.ncbi.nlm.nih.gov/gene/?term=38833
CG33278	CG33278	NA	2768946	https://www.ncbi.nlm.nih.gov/gene/?term=2768946
ppk26	ppk26	pickpocket 26	38835	https://www.ncbi.nlm.nih.gov/gene/?term=38835
CG8541	CG8541	NA	38838	https://www.ncbi.nlm.nih.gov/gene/?term=38838
CG43292	CG43292	NA	12798367	https://www.ncbi.nlm.nih.gov/gene/?term=12798367
mthl6	mthl6	methuselah-like 6	38839	https://www.ncbi.nlm.nih.gov/gene/?term=38839
Cyp316a1	Cyp316a1	Cyp316a1	38840	https://www.ncbi.nlm.nih.gov/gene/?term=38840
Cyp4d8	Cyp4d8	Cytochrome P450-4d8	38841	https://www.ncbi.nlm.nih.gov/gene/?term=38841
CG7548	CG7548	NA	38843	https://www.ncbi.nlm.nih.gov/gene/?term=38843
CG16998	CG16998	NA	38847	https://www.ncbi.nlm.nih.gov/gene/?term=38847
CG32376	CG32376	NA	318002	https://www.ncbi.nlm.nih.gov/gene/?term=318002
CG14837	CG14837	NA	38849	https://www.ncbi.nlm.nih.gov/gene/?term=38849
frac	frac	faulty attraction	38850	https://www.ncbi.nlm.nih.gov/gene/?term=38850
CG7716	CG7716	NA	38852	https://www.ncbi.nlm.nih.gov/gene/?term=38852
CG32373	CG32373	NA	318000	https://www.ncbi.nlm.nih.gov/gene/?term=318000
Ank2	Ank2	Ankyrin 2	38863	https://www.ncbi.nlm.nih.gov/gene/?term=38863
CG8492	CG8492	NA	38866	https://www.ncbi.nlm.nih.gov/gene/?term=38866
Snmp2	Snmp2	Sensory neuron membrane protein 2	38868	https://www.ncbi.nlm.nih.gov/gene/?term=38868
CG13685	CG13685	NA	38869	https://www.ncbi.nlm.nih.gov/gene/?term=38869
CG32371	CG32371	NA	317999	https://www.ncbi.nlm.nih.gov/gene/?term=317999
CG32369	CG32369	NA	38873	https://www.ncbi.nlm.nih.gov/gene/?term=38873
CG43880	CG43880	NA	14462838	https://www.ncbi.nlm.nih.gov/gene/?term=14462838
CG42590	CG42590	NA	8674107	https://www.ncbi.nlm.nih.gov/gene/?term=8674107
CG42591	CG42591	NA	8674006	https://www.ncbi.nlm.nih.gov/gene/?term=8674006
CR43974	CR43974	NA	14462839	https://www.ncbi.nlm.nih.gov/gene/?term=14462839
CG13676	CG13676	NA	38906	https://www.ncbi.nlm.nih.gov/gene/?term=38906
CG43886	CG43886	NA	14462840	https://www.ncbi.nlm.nih.gov/gene/?term=14462840
CG13675	CG13675	NA	38907	https://www.ncbi.nlm.nih.gov/gene/?term=38907
mthl7	mthl7	methuselah-like 7	38910	https://www.ncbi.nlm.nih.gov/gene/?term=38910
CG13679	CG13679	NA	38919	https://www.ncbi.nlm.nih.gov/gene/?term=38919
CG8006	CG8006	NA	38920	https://www.ncbi.nlm.nih.gov/gene/?term=38920
CG13674	CG13674	NA	38921	https://www.ncbi.nlm.nih.gov/gene/?term=38921
CG7213	CG7213	NA	38924	https://www.ncbi.nlm.nih.gov/gene/?term=38924
Dscam4	Dscam4	Down syndrome cell adhesion molecule 4	2769008	https://www.ncbi.nlm.nih.gov/gene/?term=2769008
CG7201	CG7201	NA	38929	https://www.ncbi.nlm.nih.gov/gene/?term=38929
Gr66a	Gr66a	Gustatory receptor 66a	38935	https://www.ncbi.nlm.nih.gov/gene/?term=38935
CG43059	CG43059	NA	12798369	https://www.ncbi.nlm.nih.gov/gene/?term=12798369
CG13670	CG13670	NA	38938	https://www.ncbi.nlm.nih.gov/gene/?term=38938
Cpr66Cb	Cpr66Cb	Cuticular protein 66Cb	38940	https://www.ncbi.nlm.nih.gov/gene/?term=38940
CG7120	CG7120	NA	38954	https://www.ncbi.nlm.nih.gov/gene/?term=38954
CG13667	CG13667	NA	38956	https://www.ncbi.nlm.nih.gov/gene/?term=38956
CG32354	CG32354	NA	50302	https://www.ncbi.nlm.nih.gov/gene/?term=50302
CG43163	CG43163	NA	38966	https://www.ncbi.nlm.nih.gov/gene/?term=38966
CG6765	CG6765	NA	38971	https://www.ncbi.nlm.nih.gov/gene/?term=38971
CR43910	CR43910	NA	14462842	https://www.ncbi.nlm.nih.gov/gene/?term=14462842
snoRNA:U49:66Db	snoRNA:U49:66Db	NA	3772653	https://www.ncbi.nlm.nih.gov/gene/?term=3772653
CG6282	CG6282	NA	38985	https://www.ncbi.nlm.nih.gov/gene/?term=38985
S-Lap1	S-Lap1	Sperm-Leucylaminopeptidase 1	38986	https://www.ncbi.nlm.nih.gov/gene/?term=38986
S-Lap2	S-Lap2	Sperm-Leucylaminopeptidase 2	326209	https://www.ncbi.nlm.nih.gov/gene/?term=326209
Cpr66D	Cpr66D	Cuticular protein 66D	38990	https://www.ncbi.nlm.nih.gov/gene/?term=38990
CG13305	CG13305	NA	38992	https://www.ncbi.nlm.nih.gov/gene/?term=38992
Pex7	Pex7	Peroxin 7	38994	https://www.ncbi.nlm.nih.gov/gene/?term=38994
CG13306	CG13306	NA	50301	https://www.ncbi.nlm.nih.gov/gene/?term=50301
CR44527	CR44527	NA	19834815	https://www.ncbi.nlm.nih.gov/gene/?term=19834815
CG6576	CG6576	NA	39003	https://www.ncbi.nlm.nih.gov/gene/?term=39003
CG13310	CG13310	NA	39007	https://www.ncbi.nlm.nih.gov/gene/?term=39007
CG13311	CG13311	NA	39008	https://www.ncbi.nlm.nih.gov/gene/?term=39008
CG34426	CG34426	NA	5740622	https://www.ncbi.nlm.nih.gov/gene/?term=5740622
CG32023	CG32023	NA	317827	https://www.ncbi.nlm.nih.gov/gene/?term=317827
CG34427	CG34427	NA	5740165	https://www.ncbi.nlm.nih.gov/gene/?term=5740165
CG13312	CG13312	NA	39010	https://www.ncbi.nlm.nih.gov/gene/?term=39010
CG32024	CG32024	NA	317828	https://www.ncbi.nlm.nih.gov/gene/?term=317828
CG13308	CG13308	NA	39011	https://www.ncbi.nlm.nih.gov/gene/?term=39011
CG32026	CG32026	NA	317829	https://www.ncbi.nlm.nih.gov/gene/?term=317829
CG43169	CG43169	NA	12798372	https://www.ncbi.nlm.nih.gov/gene/?term=12798372
TrpA1	TrpA1	Transient receptor potential cation channel A1	39015	https://www.ncbi.nlm.nih.gov/gene/?term=39015
mfr	mfr	misfire	39016	https://www.ncbi.nlm.nih.gov/gene/?term=39016
CG5653	CG5653	NA	39024	https://www.ncbi.nlm.nih.gov/gene/?term=39024
CG5644	CG5644	NA	39029	https://www.ncbi.nlm.nih.gov/gene/?term=39029
CG5280	CG5280	NA	39033	https://www.ncbi.nlm.nih.gov/gene/?term=39033
Doc3	Doc3	Dorsocross3	39036	https://www.ncbi.nlm.nih.gov/gene/?term=39036
Doc1	Doc1	Dorsocross1	39039	https://www.ncbi.nlm.nih.gov/gene/?term=39039
CG13315	CG13315	NA	50300	https://www.ncbi.nlm.nih.gov/gene/?term=50300
nwk	nwk	nervous wreck	39052	https://www.ncbi.nlm.nih.gov/gene/?term=39052
Rdl	Rdl	Resistant to dieldrin	39054	https://www.ncbi.nlm.nih.gov/gene/?term=39054
CR45408	CR45408	NA	19835826	https://www.ncbi.nlm.nih.gov/gene/?term=19835826
CG4483	CG4483	NA	39057	https://www.ncbi.nlm.nih.gov/gene/?term=39057
CG4477	CG4477	NA	39058	https://www.ncbi.nlm.nih.gov/gene/?term=39058
GluRIB	GluRIB	Glutamate receptor IB	44484	https://www.ncbi.nlm.nih.gov/gene/?term=44484
PGRP-LA	PGRP-LA	Peptidoglycan recognition protein LA	39062	https://www.ncbi.nlm.nih.gov/gene/?term=39062
PGRP-LF	PGRP-LF	Peptidoglycan recognition protein LF	39064	https://www.ncbi.nlm.nih.gov/gene/?term=39064
CG32040	CG32040	NA	317835	https://www.ncbi.nlm.nih.gov/gene/?term=317835
CG3982	CG3982	NA	39084	https://www.ncbi.nlm.nih.gov/gene/?term=39084
CG42526	CG42526	NA	8674075	https://www.ncbi.nlm.nih.gov/gene/?term=8674075
CG32036	CG32036	NA	39105	https://www.ncbi.nlm.nih.gov/gene/?term=39105
CG32037	CG32037	NA	326183	https://www.ncbi.nlm.nih.gov/gene/?term=326183
CG33703	CG33703	NA	3771760	https://www.ncbi.nlm.nih.gov/gene/?term=3771760
CG33702	CG33702	NA	3771932	https://www.ncbi.nlm.nih.gov/gene/?term=3771932
CG33700	CG33700	NA	3772390	https://www.ncbi.nlm.nih.gov/gene/?term=3772390
Or67a	Or67a	Odorant receptor 67a	39109	https://www.ncbi.nlm.nih.gov/gene/?term=39109
Ir67a	Ir67a	Ionotropic receptor 67a	39110	https://www.ncbi.nlm.nih.gov/gene/?term=39110
CG42673	CG42673	NA	39111	https://www.ncbi.nlm.nih.gov/gene/?term=39111
Or67b	Or67b	Odorant receptor 67b	39120	https://www.ncbi.nlm.nih.gov/gene/?term=39120
CG6761	CG6761	NA	39134	https://www.ncbi.nlm.nih.gov/gene/?term=39134
CG6749	CG6749	NA	39144	https://www.ncbi.nlm.nih.gov/gene/?term=39144
CG42268	CG42268	NA	39145	https://www.ncbi.nlm.nih.gov/gene/?term=39145
CR44348	CR44348	NA	19836255	https://www.ncbi.nlm.nih.gov/gene/?term=19836255
Zasp67	Zasp67	Z band alternatively spliced PDZ-motif protein 67	39148	https://www.ncbi.nlm.nih.gov/gene/?term=39148
Ilp1	Ilp1	Insulin-like peptide 1	39149	https://www.ncbi.nlm.nih.gov/gene/?term=39149
CG32052	CG32052	NA	326184	https://www.ncbi.nlm.nih.gov/gene/?term=326184
Ilp2	Ilp2	Insulin-like peptide 2	39150	https://www.ncbi.nlm.nih.gov/gene/?term=39150
CR45406	CR45406	NA	19836168	https://www.ncbi.nlm.nih.gov/gene/?term=19836168
CG34382	CG34382	NA	5740788	https://www.ncbi.nlm.nih.gov/gene/?term=5740788
CG32053	CG32053	NA	39178	https://www.ncbi.nlm.nih.gov/gene/?term=39178
CG42826	CG42826	NA	10178905	https://www.ncbi.nlm.nih.gov/gene/?term=10178905
dpr10	dpr10	defective proboscis extension response 10	39180	https://www.ncbi.nlm.nih.gov/gene/?term=39180
CG8072	CG8072	NA	39181	https://www.ncbi.nlm.nih.gov/gene/?term=39181
CG6628	CG6628	NA	39183	https://www.ncbi.nlm.nih.gov/gene/?term=39183
CR44538	CR44538	NA	19836142	https://www.ncbi.nlm.nih.gov/gene/?term=19836142
CG32055	CG32055	NA	39188	https://www.ncbi.nlm.nih.gov/gene/?term=39188
CR44542	CR44542	NA	19835471	https://www.ncbi.nlm.nih.gov/gene/?term=19835471
CR45403	CR45403	NA	19835783	https://www.ncbi.nlm.nih.gov/gene/?term=19835783
Or67c	Or67c	Odorant receptor 67c	39189	https://www.ncbi.nlm.nih.gov/gene/?term=39189
CR44539	CR44539	NA	19835961	https://www.ncbi.nlm.nih.gov/gene/?term=19835961
CR44540	CR44540	NA	19834932	https://www.ncbi.nlm.nih.gov/gene/?term=19834932
can	can	cannonball	45432	https://www.ncbi.nlm.nih.gov/gene/?term=45432
Or67d	Or67d	Odorant receptor 67d	39191	https://www.ncbi.nlm.nih.gov/gene/?term=39191
CR43990	CR43990	NA	14462846	https://www.ncbi.nlm.nih.gov/gene/?term=14462846
CG12362	CG12362	NA	39193	https://www.ncbi.nlm.nih.gov/gene/?term=39193
Ir67b	Ir67b	Ionotropic receptor 67b	39194	https://www.ncbi.nlm.nih.gov/gene/?term=39194
Ir67c	Ir67c	Ionotropic receptor 67c	317838	https://www.ncbi.nlm.nih.gov/gene/?term=317838
CG32061	CG32061	NA	39196	https://www.ncbi.nlm.nih.gov/gene/?term=39196
S-Lap3	S-Lap3	Sperm-Leucylaminopeptidase 3	326187	https://www.ncbi.nlm.nih.gov/gene/?term=326187
S-Lap4	S-Lap4	Sperm-Leucylaminopeptidase 4	326188	https://www.ncbi.nlm.nih.gov/gene/?term=326188
CG6527	CG6527	NA	39197	https://www.ncbi.nlm.nih.gov/gene/?term=39197
CG43127	CG43127	NA	8673982	https://www.ncbi.nlm.nih.gov/gene/?term=8673982
CG34238	CG34238	NA	5740238	https://www.ncbi.nlm.nih.gov/gene/?term=5740238
CG42535	CG42535	NA	8674023	https://www.ncbi.nlm.nih.gov/gene/?term=8674023
CG14153	CG14153	NA	39208	https://www.ncbi.nlm.nih.gov/gene/?term=39208
